Issue Type,Issue key,Issue id,Parent id,Assignee,Status,Custom field (Planned Prod Deployment),Resolution,Updated,Due Date,Custom field (CMS Product Name),Custom field (Vulnerability Title),Custom field (Asset Names),Custom field (Service Port),Summary,Custom field (Vulnerability Proof),Custom field (Proof),Custom field (Package Details Dynamic),Custom field (Misconfiguration Description),Custom field (Misconfiguration Solution)
Vulnerability item,NXP-2621388,1247961,6156751.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,43b0dc0d.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,639b0026.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-8837779,2250295,6156751.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,43b0dc0d.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,639b0026.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-805853,8187392,6156751.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,43b0dc0d.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",639b0026.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/stxbase/stxapp/infa/EBF27003_Server_Installer_linux_em64t/Installer/lib/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/home/lf098_t1/EBF27003_Server_Installer_linux_em64t/Installer/lib/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-1561277,1107208,8947663.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,b09bc00e.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,767e9ec1.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-2770932,1103510,8947663.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,b09bc00e.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,767e9ec1.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-270127,3442175,8947663.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,b09bc00e.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",767e9ec1.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/stxbase/stxapp/infa/EBF27003_Server_Installer_linux_em64t/Installer/lib/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/home/lf098_t1/EBF27003_Server_Installer_linux_em64t/Installer/lib/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-2154498,2911971,2880093.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,b9f10344.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,26446929.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-7822923,4698516,2880093.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,b9f10344.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,26446929.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-6936356,4492222,2880093.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,b9f10344.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",26446929.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/stxbase/stxapp/infa/EBF27003_Server_Installer_linux_em64t/Installer/lib/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/home/lf098_t1/EBF27003_Server_Installer_linux_em64t/Installer/lib/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-6391104,2503791,2935254.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,0ee7a515.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,5643d64b.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-7893310,9060103,2935254.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,0ee7a515.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,5643d64b.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-7334422,689870,2935254.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,0ee7a515.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",5643d64b.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/stxbase/stxapp/infa/EBF27003_Server_Installer_linux_em64t/Installer/lib/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/home/lf098_t1/EBF27003_Server_Installer_linux_em64t/Installer/lib/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-6415221,6423091,1153657.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,7ce006ff.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,3135b52a.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-2629203,7537035,1153657.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:57 PM,15/Apr/2025 12:00 AM,7ce006ff.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,3135b52a.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.282 (/stxbase/stxapp/infa/105/tools/mongodb/Tools/SchemaEditor/runtime/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/infa/105/source/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-3537364,1351303,1153657.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:58 PM,15/Apr/2025 12:00 AM,7ce006ff.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",3135b52a.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/stxbase/stxapp/infa/EBF27003_Server_Installer_linux_em64t/Installer/lib/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/home/lf098_t1/EBF27003_Server_Installer_linux_em64t/Installer/lib/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-2435786,706862,935320.0,usr8c027,Risk Covered,,Resolved,07/May/2026 10:56 PM,15/Apr/2025 12:00 AM,b5ae312c.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,ff512ce7.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/DEPLOYMENT_TOOL/java/zulu11.58.16-sa-jdk11.0.16-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase_new/stxapp/DEPLOYMENT_TOOL/java/zulu11.58.16-sa-jdk11.0.16-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/Informatica_cmd_utilities_1055/PowerCenter/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase_new/stxapp/Informatica_cmd_utilities_1055/PowerCenter/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-1576793,8775973,935320.0,usr8c027,Risk Covered,,Resolved,07/May/2026 10:56 PM,15/Apr/2025 12:00 AM,b5ae312c.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,ff512ce7.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/DEPLOYMENT_TOOL/java/zulu11.58.16-sa-jdk11.0.16-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase_new/stxapp/DEPLOYMENT_TOOL/java/zulu11.58.16-sa-jdk11.0.16-linux_x64/lib/54c8aa44.internal)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase/stxapp/Informatica_cmd_utilities_1055/PowerCenter/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 1.8.0.382 (/stxbase_new/stxapp/Informatica_cmd_utilities_1055/PowerCenter/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-6607077,7811679,935320.0,usr8c027,Risk Covered,,Resolved,07/May/2026 10:56 PM,15/Apr/2025 12:00 AM,b5ae312c.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",ff512ce7.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.201 (/stxbase/stxapp/oracle/client/product/19.3.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.311 (/stxbase/stxapp/oracle/client/product/19.14.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.331 (/stxbase/stxapp/oracle/client/product/19.14.0/client_1/OPatch/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/stxbase/stxapp/java/zulu8.33.0.2-sa-fx-jdk8.0.192-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase/stxapp/MicroStrategy/install/_jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase/stxapp/MicroStrategy/install/_uninstall/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase/Installations/QueryReportingAnalysis_Linux/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.201 (/stxbase_new/stxapp/oracle/client/product/19.3.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.311 (/stxbase_new/stxapp/oracle/client/product/19.14.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.331 (/stxbase_new/stxapp/oracle/client/product/19.14.0/client_1/OPatch/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase_new/Installations/QueryReportingAnalysis_Linux/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase/stxapp/Informatica_cmd_utilities/PowerCenter/java/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/stxbase_new/stxapp/java/zulu8.33.0.2-sa-fx-jdk8.0.192-linux_x64/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase_new/stxapp/MicroStrategy/install/_uninstall/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase_new/stxapp/MicroStrategy/install/_jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase_new/stxapp/Informatica_cmd_utilities/PowerCenter/java/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-3213642,4924797,8319865.0,usr8c027,Risk Covered,,Resolved,07/May/2026 10:56 PM,15/Apr/2025 12:00 AM,b742f2dc.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",66e30d6c.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase/stxapp/MicroStrategy/install/_jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase/stxapp/MicroStrategy/install/_uninstall/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase/Installations/QueryReportingAnalysis_Linux/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase_new/Installations/QueryReportingAnalysis_Linux/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase_new/stxapp/MicroStrategy/install/_uninstall/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.222 (/stxbase_new/stxapp/MicroStrategy/install/_jre/lib/rt.jar)",,,,
Vulnerability item,NXP-3180383,4431176,444293.0,usr356c9,Risk Covered,,Resolved,07/May/2026 10:56 PM,15/Apr/2025 12:00 AM,c0cd21c9.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,0a5f00bf.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Microsoft Windows Server 2022 21H2


Vulnerable software installed: Azul Systems JRE 11.66.15 (C:\Program Files\Zulu\zulu-11\\bin\0b8e4e54.internal)",,,,
Vulnerability item,NXP-5308286,5044116,444293.0,usr356c9,Risk Covered,,Resolved,07/May/2026 10:56 PM,15/Apr/2025 12:00 AM,c0cd21c9.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,0a5f00bf.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Microsoft Windows Server 2022 21H2


Vulnerable software installed: Azul Systems JRE 11.66.15 (C:\Program Files\Zulu\zulu-11\\bin\0b8e4e54.internal)",,,,
Vulnerability item,NXP-7030384,6474986,6526600.0,usr71f22,Risk Covered,,Resolved,07/May/2026 10:58 PM,04/Dec/2022 12:00 AM,c92f858a.internal,Default or Guessable SNMP community names: public,2087fb09.internal,161,snmp-read-0001,"* Running SNMP service
Successfully authenticated to the SNMP service with credentials: uid[] pw[public] realm[]",,,,
Vulnerability item,NXP-3008269,2799692,7853549.0,usr71f22,Risk Covered,,Resolved,07/May/2026 10:58 PM,04/Dec/2022 12:00 AM,7822817c.internal,Default or Guessable SNMP community names: public,b5feb8a5.internal,161,snmp-read-0001,"* Running SNMP service
Successfully authenticated to the SNMP service with credentials: uid[] pw[public] realm[]",,,,
Vulnerability item,NXP-4601866,287017,2889993.0,usr00857,Risk Covered,,Resolved,07/May/2026 10:58 PM,15/Apr/2025 12:00 AM,16c88d01.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",472f8201.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/stxbase/stxapp/infa/EBF27003_Server_Installer_linux_em64t/Installer/lib/jre/lib/rt.jar)",,,,
